id,label,label_text,text,lang,language
7661,calendar_query,calendar_query,三點今天下午,zh-TW,zh-TW
7663,calendar_query,calendar_query,唸我的會議今天,zh-TW,zh-TW
7667,calendar_set,calendar_set,在我的日曆上每週五重複這個活動,zh-TW,zh-TW
7668,calendar_set,calendar_set,下週每天早上十點重複這個活動,zh-TW,zh-TW
7669,calendar_set,calendar_set,媽媽的生日,zh-TW,zh-TW
7670,calendar_set,calendar_set,周年紀念日,zh-TW,zh-TW
7671,calendar_query,calendar_query,我接下來的活動是什麼,zh-TW,zh-TW
7672,calendar_query,calendar_query,列出我接下來的活動,zh-TW,zh-TW
7673,calendar_query,calendar_query,讀出我接下來的活動,zh-TW,zh-TW
7674,calendar_set,calendar_set,為即將到來的會議設定提醒,zh-TW,zh-TW
7677,calendar_query,calendar_query,說說更多關於這活動,zh-TW,zh-TW
7678,calendar_query,calendar_query,事件安排的目的是什麼,zh-TW,zh-TW
7679,calendar_query,calendar_query,說更多關於這活動,zh-TW,zh-TW
7681,calendar_remove,calendar_remove,刪除所有這週我和張醫生的預約,zh-TW,zh-TW
7683,calendar_set,calendar_set,把這活動加到我的日曆,zh-TW,zh-TW
7685,calendar_set,calendar_set,偉和仁傑節慶,zh-TW,zh-TW
7687,calendar_set,calendar_set,應該要把麥可和傑克加入節日的日曆上,zh-TW,zh-TW
7689,calendar_query,calendar_query,我有要你提醒我任何事嗎,zh-TW,zh-TW
7691,calendar_query,calendar_query,年度茶會,zh-TW,zh-TW
7692,calendar_query,calendar_query,查詢更多年度茶會的資訊,zh-TW,zh-TW
7694,calendar_query,calendar_query,下禮拜五有什麼有趣的事發生嗎,zh-TW,zh-TW
7696,calendar_remove,calendar_remove,刪除原本預定十月四日中午十二點的會議,zh-TW,zh-TW
7698,calendar_set,calendar_set,在未來提醒我這件事,zh-TW,zh-TW
7700,calendar_remove,calendar_remove,清除我的整個行事曆,zh-TW,zh-TW
7701,calendar_remove,calendar_remove,移除所有我的日曆中的活動,zh-TW,zh-TW
7702,calendar_remove,calendar_remove,清除我的日程安排,zh-TW,zh-TW
7704,calendar_set,calendar_set,明天的早上十點,zh-TW,zh-TW
7705,calendar_set,calendar_set,提醒我明天早上十點的會議,zh-TW,zh-TW
7706,calendar_set,calendar_set,請提醒我明天早上十點的會議,zh-TW,zh-TW
7707,calendar_set,calendar_set,提醒我要和 cassy 會議參加明天的 ola 事件,zh-TW,zh-TW
7708,alarm_set,alarm_set,幫我明天早上七點的會議設定鬧鐘,zh-TW,zh-TW
7709,alarm_set,alarm_set,請為明天早上七點的會議設置鬧鐘,zh-TW,zh-TW
7713,calendar_remove,calendar_remove,所有我的活動明天,zh-TW,zh-TW
7714,calendar_remove,calendar_remove,我明天很忙刪掉行事曆上所有行程,zh-TW,zh-TW
7715,calendar_query,calendar_query,台中花博后里園區,zh-TW,zh-TW
7716,calendar_set,calendar_set,在我的日曆安排跟志祥和心如一起的生日派對,zh-TW,zh-TW
7717,calendar_set,calendar_set,會議子豪麗芬十二月十五下午五點三十,zh-TW,zh-TW
7719,calendar_set,calendar_set,嘿安排與王先生的會議這禮拜五中午,zh-TW,zh-TW
7721,calendar_query,calendar_query,你可以確認提醒事項然後告訴我有什麼待辦嗎,zh-TW,zh-TW
7722,calendar_query,calendar_query,你可以告訴我誰的生日在二月嗎,zh-TW,zh-TW
7724,calendar_set,calendar_set,每天提醒,zh-TW,zh-TW
7725,calendar_set,calendar_set,每隔兩天,zh-TW,zh-TW
7728,calendar_set,calendar_set,去商店明天,zh-TW,zh-TW
7733,alarm_set,alarm_set,平日每天早上七點叫我起床,zh-TW,zh-TW
7735,calendar_set,calendar_set,會議小強,zh-TW,zh-TW
7736,calendar_set,calendar_set,輸入禮拜二跟傑克的會議,zh-TW,zh-TW
7737,calendar_remove,calendar_remove,小琪生日派對我的,zh-TW,zh-TW
7739,calendar_remove,calendar_remove,懷秋的生日派對,zh-TW,zh-TW
7740,calendar_remove,calendar_remove,從我的日曆刪除展瑞的生日派對,zh-TW,zh-TW
7742,lists_remove,lists_remove,待辦禮拜天,zh-TW,zh-TW
7743,calendar_query,calendar_query,我的預約,zh-TW,zh-TW
7744,calendar_query,calendar_query,下午五點禮拜天,zh-TW,zh-TW
7745,calendar_query,calendar_query,直樹的生日派對是晚上十點開始嗎,zh-TW,zh-TW
7746,calendar_query,calendar_query,休假這禮拜,zh-TW,zh-TW
7748,calendar_remove,calendar_remove,在我的日曆清除我的所有活動,zh-TW,zh-TW
7749,calendar_set,calendar_set,雜貨店行程每個禮拜天,zh-TW,zh-TW
7750,calendar_set,calendar_set,每隔兩個禮拜的禮拜一提醒我出門騎腳踏車,zh-TW,zh-TW
7752,calendar_query,calendar_query,我的行事曆今天,zh-TW,zh-TW
7754,calendar_set,calendar_set,重複事項我的,zh-TW,zh-TW
7756,calendar_query,calendar_query,我的日曆上的下一個活動是什麼,zh-TW,zh-TW
7757,calendar_query,calendar_query,我的日曆上接下來是什麼,zh-TW,zh-TW
7758,calendar_query,calendar_query,我的活動,zh-TW,zh-TW
7759,calendar_remove,calendar_remove,那個活動我的,zh-TW,zh-TW
7760,calendar_remove,calendar_remove,從我的日曆中刪除那個活動,zh-TW,zh-TW
7761,calendar_remove,calendar_remove,更改我的今天的日曆,zh-TW,zh-TW
7763,calendar_query,calendar_query,我的行事曆今天,zh-TW,zh-TW
7764,calendar_remove,calendar_remove,請清除我的所有行程,zh-TW,zh-TW
7765,calendar_remove,calendar_remove,我的行事曆,zh-TW,zh-TW
7770,calendar_query,calendar_query,我有任何提醒事項嗎,zh-TW,zh-TW
7771,calendar_query,calendar_query,我今天的行程是什麼,zh-TW,zh-TW
7772,calendar_query,calendar_query,會議週,zh-TW,zh-TW
7773,calendar_query,calendar_query,我的行事曆,zh-TW,zh-TW
7775,calendar_set,calendar_set,新增禮拜五瑜珈到我的日曆,zh-TW,zh-TW
7776,calendar_set,calendar_set,跑步我的禮拜四,zh-TW,zh-TW
7779,calendar_query,calendar_query,三月三十日我有任何預約嗎,zh-TW,zh-TW
7781,calendar_set,calendar_set,例行傍晚散步,zh-TW,zh-TW
7783,calendar_query,calendar_query,足球這周末,zh-TW,zh-TW
7784,calendar_query,calendar_query,描述預定的行程,zh-TW,zh-TW
7785,calendar_set,calendar_set,提醒我欣如的生日在三天過後,zh-TW,zh-TW
7786,calendar_set,calendar_set,提醒我午餐時間,zh-TW,zh-TW
7787,calendar_set,calendar_set,看醫生的前一天晚上提醒我,zh-TW,zh-TW
7789,calendar_set,calendar_set,別讓我忘記打電話給艾力克斯,zh-TW,zh-TW
7790,calendar_set,calendar_set,請提醒我早上十一點的商業會面,zh-TW,zh-TW
7791,calendar_set,calendar_set,這個禮拜日下午兩點我有個很重要的會議別讓我忘記了,zh-TW,zh-TW
7792,calendar_set,calendar_set,打電話給美珍,zh-TW,zh-TW
7793,email_sendemail,email_sendemail,寄 email 給姍儒關於今天的早午餐,zh-TW,zh-TW
7794,calendar_query,calendar_query,星期一會議早上八點陳智明,zh-TW,zh-TW
7795,calendar_query,calendar_query,禮拜二的早上會議在哪裡,zh-TW,zh-TW
7796,calendar_query,calendar_query,禮拜五的看醫生掛號,zh-TW,zh-TW
7797,calendar_query,calendar_query,我的行事曆,zh-TW,zh-TW
7798,calendar_query,calendar_query,這將會在什麼時候發生,zh-TW,zh-TW
7799,calendar_query,calendar_query,顯示我最近新增的活動,zh-TW,zh-TW
7800,calendar_set,calendar_set,設定一個提醒,zh-TW,zh-TW
7802,calendar_query,calendar_query,我的提醒訊息,zh-TW,zh-TW
7803,calendar_set,calendar_set,瑜珈練習每天中午,zh-TW,zh-TW
7805,calendar_set,calendar_set,請設置每個月付房租的提醒,zh-TW,zh-TW
7806,calendar_set,calendar_set,每隔週三去買食品雜貨,zh-TW,zh-TW
7807,calendar_set,calendar_set,親師座談會星期一下午四點,zh-TW,zh-TW
7809,calendar_set,calendar_set,部門主管會議周五上午九點,zh-TW,zh-TW
7810,calendar_set,calendar_set,新增活動,zh-TW,zh-TW
7811,calendar_set,calendar_set,活動,zh-TW,zh-TW
7812,calendar_set,calendar_set,提醒我的前一天晚上的牙醫預約,zh-TW,zh-TW
7813,calendar_query,calendar_query,我的牙醫什麼時候預約的,zh-TW,zh-TW
7814,recommendation_events,recommendation_events,顯示活動這,zh-TW,zh-TW
7815,recommendation_events,recommendation_events,給我看台中未來的活動,zh-TW,zh-TW
7816,recommendation_events,recommendation_events,顯示臺北即將舉行的活動,zh-TW,zh-TW
7818,calendar_query,calendar_query,我明天有會議嗎,zh-TW,zh-TW
7819,calendar_query,calendar_query,明天以後我該不該去市場,zh-TW,zh-TW
7821,calendar_remove,calendar_remove,從日曆中移除所有提醒,zh-TW,zh-TW
7822,calendar_query,calendar_query,會議我的行事曆今天,zh-TW,zh-TW
7823,calendar_query,calendar_query,我今天有什麼事,zh-TW,zh-TW
7824,calendar_query,calendar_query,今天,zh-TW,zh-TW
7825,calendar_set,calendar_set,請於星期六下午一點安排一次剪髮預約,zh-TW,zh-TW
7826,calendar_set,calendar_set,預約醫生前列腺檢查星期五,zh-TW,zh-TW
7827,calendar_set,calendar_set,文強下午一點禮拜四,zh-TW,zh-TW
7828,calendar_query,calendar_query,接下來做什麼,zh-TW,zh-TW
7829,calendar_query,calendar_query,清單上還有哪些事項,zh-TW,zh-TW
7831,calendar_remove,calendar_remove,所有預約,zh-TW,zh-TW
7832,calendar_query,calendar_query,掛號看病禮拜四,zh-TW,zh-TW
7833,calendar_query,calendar_query,會議下下週末,zh-TW,zh-TW
7834,calendar_query,calendar_query,女兒獨奏會,zh-TW,zh-TW
7835,calendar_set,calendar_set,請新增活動到我的行程,zh-TW,zh-TW
7837,calendar_remove,calendar_remove,刪除所有,zh-TW,zh-TW
7838,calendar_query,calendar_query,上午八點下午五點今天,zh-TW,zh-TW
7839,calendar_query,calendar_query,上午八點下午五點今天,zh-TW,zh-TW
7841,calendar_set,calendar_set,拿更多狗食東森寵物雲明天晚上七點二十分,zh-TW,zh-TW
7842,calendar_set,calendar_set,請提醒我週二晚上十點要和漢娜一起討論數學報告,zh-TW,zh-TW
7845,calendar_query,calendar_query,提醒事項,zh-TW,zh-TW
7848,calendar_set,calendar_set,去加州旅行前一天提醒我,zh-TW,zh-TW
7849,calendar_set,calendar_set,看醫生,zh-TW,zh-TW
7850,calendar_set,calendar_set,我的租金到期,zh-TW,zh-TW
7853,calendar_set,calendar_set,每週羽毛球課程明天五月一日,zh-TW,zh-TW
7854,calendar_set,calendar_set,會議副總裁禮拜一,zh-TW,zh-TW
7855,calendar_set,calendar_set,會議我兒子的老師禮拜五,zh-TW,zh-TW
7856,calendar_set,calendar_set,會議人事部門月底,zh-TW,zh-TW
7857,calendar_query,calendar_query,中午十二點會議今天,zh-TW,zh-TW
7858,calendar_query,calendar_query,棒球練習明天,zh-TW,zh-TW
7859,transport_query,transport_query,我明天開車去蔡依林演唱會需要多長時間,zh-TW,zh-TW
7860,calendar_set,calendar_set,明天六點我在 wrigley 會有練習,zh-TW,zh-TW
7861,calendar_set,calendar_set,明天早上八點提醒我中午在會議室有午餐飯局,zh-TW,zh-TW
7862,calendar_set,calendar_set,我要去三月二十四號在台北的都是因為愛世界巡迴演唱會,zh-TW,zh-TW
7864,calendar_set,calendar_set,兩點時叫我,zh-TW,zh-TW
7865,alarm_set,alarm_set,今晚八點設個鬧鐘,zh-TW,zh-TW
7866,calendar_query,calendar_query,明天早上我有什麼行程,zh-TW,zh-TW
7868,calendar_query,calendar_query,早上九點到十一點明天,zh-TW,zh-TW
7869,calendar_remove,calendar_remove,把行程從日曆中刪掉,zh-TW,zh-TW
7872,calendar_query,calendar_query,禮拜一的會議,zh-TW,zh-TW
7873,calendar_query,calendar_query,公司會議這週,zh-TW,zh-TW
7874,calendar_set,calendar_set,從現在算起三天愛珍,zh-TW,zh-TW
7875,news_query,news_query,上禮拜發生了什麼,zh-TW,zh-TW
7881,calendar_query,calendar_query,活動,zh-TW,zh-TW
7882,calendar_set,calendar_set,理髮三月二十七下午三點,zh-TW,zh-TW
7883,calendar_set,calendar_set,請提醒我今天下午一點去學校接約翰,zh-TW,zh-TW
7884,calendar_set,calendar_set,會議晚上七點,zh-TW,zh-TW
7885,calendar_set,calendar_set,會議晚上七點,zh-TW,zh-TW
7886,calendar_set,calendar_set,提醒我會議下午七點,zh-TW,zh-TW
7887,calendar_query,calendar_query,上週我有哪些會議,zh-TW,zh-TW
7888,calendar_query,calendar_query,今年,zh-TW,zh-TW
7895,calendar_set,calendar_set,選舉明天中午,zh-TW,zh-TW
7896,calendar_query,calendar_query,我預約明天,zh-TW,zh-TW
7897,calendar_query,calendar_query,我明天有任何預約嗎,zh-TW,zh-TW
7899,calendar_query,calendar_query,今天下午三點到四點有什麼安排,zh-TW,zh-TW
7900,calendar_query,calendar_query,下午三點和四點間,zh-TW,zh-TW
7901,calendar_query,calendar_query,下午三點和四點間,zh-TW,zh-TW
7903,calendar_set,calendar_set,會議下午兩點明天志明,zh-TW,zh-TW
7904,calendar_set,calendar_set,我明天跟明志有一個會議在下午兩點把它放進我的行事曆,zh-TW,zh-TW
7905,calendar_set,calendar_set,打開行事曆建立會議的行程,zh-TW,zh-TW
7906,calendar_set,calendar_set,任務會議,zh-TW,zh-TW
7909,calendar_query,calendar_query,我今天要去接小孩嗎,zh-TW,zh-TW
7910,calendar_remove,calendar_remove,取消我明天八點鐘的會議,zh-TW,zh-TW
7911,calendar_remove,calendar_remove,晚餐志豪我的,zh-TW,zh-TW
7913,calendar_remove,calendar_remove,活動星期一,zh-TW,zh-TW
7914,calendar_query,calendar_query,活動描述,zh-TW,zh-TW
7915,calendar_query,calendar_query,活動更多,zh-TW,zh-TW
7917,calendar_set,calendar_set,我需要一個提醒下午三點打給我媽,zh-TW,zh-TW
7921,calendar_remove,calendar_remove,活動,zh-TW,zh-TW
7923,calendar_query,calendar_query,我的會議,zh-TW,zh-TW
7924,calendar_query,calendar_query,我的會議地點在哪裡,zh-TW,zh-TW
7925,calendar_query,calendar_query,我的會議跟誰,zh-TW,zh-TW
7926,calendar_query,calendar_query,我的行程這週,zh-TW,zh-TW
7928,calendar_set,calendar_set,新增行程鼎泰豐吃午餐,zh-TW,zh-TW
7929,calendar_set,calendar_set,新增禮拜三晚上黛比家的讀書會,zh-TW,zh-TW
7931,calendar_set,calendar_set,提醒我的視力檢查大學眼科二十六號,zh-TW,zh-TW
7932,calendar_set,calendar_set,提醒我的視力檢查好市多二十六日,zh-TW,zh-TW
7933,calendar_set,calendar_set,在我的日曆中為這個活動安排任何預約,zh-TW,zh-TW
7934,calendar_set,calendar_set,三天這個活動我的行事曆,zh-TW,zh-TW
7935,calendar_set,calendar_set,當這個活動要舉行時提醒我,zh-TW,zh-TW
7936,calendar_query,calendar_query,今天的安排是什麼,zh-TW,zh-TW
7937,calendar_query,calendar_query,這個活動安排在哪一天,zh-TW,zh-TW
7938,calendar_query,calendar_query,告訴提醒,zh-TW,zh-TW
7940,calendar_query,calendar_query,我的下一個預約是什麼時候,zh-TW,zh-TW
7941,calendar_query,calendar_query,olly 告訴我明天有什麼事,zh-TW,zh-TW
7942,calendar_query,calendar_query,明天,zh-TW,zh-TW
7943,calendar_query,calendar_query,今天的活動,zh-TW,zh-TW
7944,calendar_query,calendar_query,這週的活動,zh-TW,zh-TW
7948,calendar_set,calendar_set,這個活動我的,zh-TW,zh-TW
7949,calendar_set,calendar_set,為這個日曆活動空出這一天,zh-TW,zh-TW
7950,calendar_set,calendar_set,我要你新增這個活動到我的日曆,zh-TW,zh-TW
7951,calendar_query,calendar_query,在三百三十四之間發生了什麼事,zh-TW,zh-TW
7952,calendar_query,calendar_query,我五點有什麼事情嗎,zh-TW,zh-TW
7954,calendar_remove,calendar_remove,可以請你忽略我日曆上這週末要去的派對嗎,zh-TW,zh-TW
7957,calendar_set,calendar_set,活動重複週期我的行事曆,zh-TW,zh-TW
7958,calendar_set,calendar_set,新增欣如的婚禮在下禮拜六八點,zh-TW,zh-TW
7960,lists_remove,lists_remove,刪除目錄上的所有內容,zh-TW,zh-TW
7961,calendar_remove,calendar_remove,刪除我的所有的會議,zh-TW,zh-TW
7962,calendar_remove,calendar_remove,編排這行事曆,zh-TW,zh-TW
7963,calendar_query,calendar_query,任何提醒,zh-TW,zh-TW
7964,calendar_query,calendar_query,olly 我需要知道我是否有任何新的提醒,zh-TW,zh-TW
7965,calendar_query,calendar_query,我想知道我是否有任何新的提醒,zh-TW,zh-TW
7967,general_quirky,general_quirky,告訴我更多關於這個節目訊息,zh-TW,zh-TW
7973,calendar_query,calendar_query,今天我的日曆有什麼事,zh-TW,zh-TW
7974,calendar_query,calendar_query,我今天有什麼計畫,zh-TW,zh-TW
7976,calendar_query,calendar_query,今晚的著裝要求是什麼,zh-TW,zh-TW
7979,calendar_set,calendar_set,提醒我關於下禮拜的會議,zh-TW,zh-TW
7982,calendar_remove,calendar_remove,刪除今天所有活動,zh-TW,zh-TW
7983,calendar_remove,calendar_remove,刪除今天的全部的活動和任務,zh-TW,zh-TW
7984,calendar_remove,calendar_remove,我的今天,zh-TW,zh-TW
7985,calendar_remove,calendar_remove,刪除三月三號的這個活動,zh-TW,zh-TW
7986,calendar_remove,calendar_remove,你可以刪除這個晚宴活動嗎,zh-TW,zh-TW
7987,calendar_remove,calendar_remove,這個活動我的,zh-TW,zh-TW
7988,calendar_query,calendar_query,明天晚上有什麼事,zh-TW,zh-TW
7989,calendar_query,calendar_query,十四號下午兩歲的雙胞胎,zh-TW,zh-TW
7991,calendar_set,calendar_set,禮拜五,zh-TW,zh-TW
7992,calendar_set,calendar_set,在我的行事曆寫下我下禮拜五有一個活動,zh-TW,zh-TW
7994,calendar_remove,calendar_remove,我的行事曆所有的活動,zh-TW,zh-TW
7995,calendar_remove,calendar_remove,我當前的活動,zh-TW,zh-TW
7996,calendar_remove,calendar_remove,刪除我即將到來的日曆活動,zh-TW,zh-TW
7997,calendar_query,calendar_query,我的行事曆活動,zh-TW,zh-TW
7998,calendar_remove,calendar_remove,刪除我的下一個活動,zh-TW,zh-TW
8000,calendar_remove,calendar_remove,午餐三月二十三號,zh-TW,zh-TW
8002,calendar_remove,calendar_remove,刪除我明天的預約,zh-TW,zh-TW
8003,calendar_remove,calendar_remove,我的會議禮拜五,zh-TW,zh-TW
8006,calendar_set,calendar_set,美真禮拜四會寄 email 給我請依照信中提供的日期在日曆中設一個會議的行程,zh-TW,zh-TW
8007,calendar_query,calendar_query,我在禮拜一早上有牙醫預約是不是,zh-TW,zh-TW
8008,calendar_query,calendar_query,我禮拜一的牙醫預約在什麼時間,zh-TW,zh-TW
8009,calendar_remove,calendar_remove,我的行程,zh-TW,zh-TW
8010,calendar_remove,calendar_remove,更新我的日曆並刪除下一個活動,zh-TW,zh-TW
8011,calendar_query,calendar_query,顯示我的活動月,zh-TW,zh-TW
8012,calendar_query,calendar_query,告訴我這週的會議,zh-TW,zh-TW
8015,calendar_query,calendar_query,我今晚,zh-TW,zh-TW
8016,calendar_query,calendar_query,我派對明天我的行事曆,zh-TW,zh-TW
8017,calendar_set,calendar_set,碰面媽媽下個星期天,zh-TW,zh-TW
8018,calendar_set,calendar_set,派對台北市這個禮拜六,zh-TW,zh-TW
8019,calendar_set,calendar_set,把今天下午留給我的約會,zh-TW,zh-TW
8020,calendar_set,calendar_set,通知明天會議傑輝,zh-TW,zh-TW
8021,calendar_set,calendar_set,我需要一個週五的會議提醒,zh-TW,zh-TW
8022,calendar_query,calendar_query,這個週末有什麼事情,zh-TW,zh-TW
8023,calendar_query,calendar_query,三週後的週末有什麼事情,zh-TW,zh-TW
8024,calendar_query,calendar_query,下星期,zh-TW,zh-TW
8026,calendar_set,calendar_set,會議明天我的,zh-TW,zh-TW
8028,calendar_query,calendar_query,我今天安排了什麼活動,zh-TW,zh-TW
8030,calendar_query,calendar_query,活動今天,zh-TW,zh-TW
8031,calendar_query,calendar_query,日曆上我的牙科預約在什麼時候,zh-TW,zh-TW
8032,calendar_query,calendar_query,志豪的學校話劇,zh-TW,zh-TW
8034,calendar_set,calendar_set,提醒去超級市場採購今天,zh-TW,zh-TW
8036,calendar_set,calendar_set,提醒我下午兩點使用壓力鍋,zh-TW,zh-TW
8038,calendar_set,calendar_set,請為某事在某時設定一個提醒,zh-TW,zh-TW
8040,calendar_set,calendar_set,你能在某時提醒我某事嗎,zh-TW,zh-TW
8041,calendar_query,calendar_query,我的下一個會議什麼時候開始,zh-TW,zh-TW
8045,calendar_query,calendar_query,這週安排了什麼活動,zh-TW,zh-TW
8048,calendar_set,calendar_set,在我姊姊的生日送她花,zh-TW,zh-TW
8049,calendar_set,calendar_set,打給保母約會夜禮拜五,zh-TW,zh-TW
8050,calendar_set,calendar_set,加入活動到行事曆,zh-TW,zh-TW
8051,calendar_set,calendar_set,康醫師下午三點半三月七日,zh-TW,zh-TW
8052,calendar_set,calendar_set,我老公的生日在今年什麼時候,zh-TW,zh-TW
8053,calendar_query,calendar_query,二十四號我要工作嗎,zh-TW,zh-TW
8054,calendar_remove,calendar_remove,全部活動三月七號,zh-TW,zh-TW
8060,calendar_query,calendar_query,今晚的晚餐有多少人來,zh-TW,zh-TW
8064,calendar_query,calendar_query,我何時需要去繳這些帳單,zh-TW,zh-TW
8065,calendar_query,calendar_query,我的抵押貸款什麼時候到期,zh-TW,zh-TW
8066,calendar_query,calendar_query,節慶正式,zh-TW,zh-TW
8067,calendar_query,calendar_query,報告演唱會的陣容和開始時間,zh-TW,zh-TW
8070,calendar_set,calendar_set,雅萍台中大里的楓康超市中午,zh-TW,zh-TW
8071,datetime_query,datetime_query,二十二號是禮拜二嗎,zh-TW,zh-TW
8074,calendar_set,calendar_set,明天下午五點莎莎健身房,zh-TW,zh-TW
8075,calendar_query,calendar_query,我今天有午餐約會嗎,zh-TW,zh-TW
8076,calendar_query,calendar_query,今天是我的論文截止日嗎,zh-TW,zh-TW
8077,calendar_set,calendar_set,提醒收信件十分鐘,zh-TW,zh-TW
8080,calendar_query,calendar_query,我約會明天,zh-TW,zh-TW
8081,calendar_query,calendar_query,我有空在下週二舉行一個會議嗎,zh-TW,zh-TW
8082,calendar_query,calendar_query,會議開始時間是什麼時候,zh-TW,zh-TW
8086,calendar_set,calendar_set,我想要更新我的行事曆,zh-TW,zh-TW
8087,calendar_remove,calendar_remove,我可以移除一個提醒嗎,zh-TW,zh-TW
8088,calendar_query,calendar_query,那個,zh-TW,zh-TW
8090,calendar_query,calendar_query,我星期六的約會,zh-TW,zh-TW
8092,calendar_query,calendar_query,星期日,zh-TW,zh-TW
8093,calendar_query,calendar_query,會議在哪裡進行,zh-TW,zh-TW
8094,calendar_query,calendar_query,會議什麼時候開始,zh-TW,zh-TW
8095,calendar_query,calendar_query,你可以告訴我這禮拜的約會嗎,zh-TW,zh-TW
8096,calendar_query,calendar_query,我這週,zh-TW,zh-TW
8098,calendar_remove,calendar_remove,安排週五,zh-TW,zh-TW
8099,calendar_remove,calendar_remove,嗨 google 請移除週四的晚餐計畫,zh-TW,zh-TW
8102,calendar_set,calendar_set,我的沒空今日,zh-TW,zh-TW
8103,calendar_set,calendar_set,在我的日曆上標記今天沒空,zh-TW,zh-TW
8104,calendar_remove,calendar_remove,請刪除今天所有的預約,zh-TW,zh-TW
8105,calendar_remove,calendar_remove,alexa 請刪除今天所有的約,zh-TW,zh-TW
8106,calendar_set,calendar_set,在下週安排一個鄰居派對,zh-TW,zh-TW
8108,calendar_remove,calendar_remove,刪除下一個行事曆活動,zh-TW,zh-TW
8109,calendar_remove,calendar_remove,事件,zh-TW,zh-TW
8111,calendar_set,calendar_set,請在我的日曆上新增春嬌的生日在二十二日,zh-TW,zh-TW
8113,calendar_set,calendar_set,美真的生日派對在二十二號在晚上七點,zh-TW,zh-TW
8114,calendar_query,calendar_query,什麼會議發生在一月一號和一月十二號之間,zh-TW,zh-TW
8115,calendar_query,calendar_query,在五月一日和十二月三十一日之間有什麼會議,zh-TW,zh-TW
8117,calendar_set,calendar_set,明天下午三點的會議前三十分鐘提醒我,zh-TW,zh-TW
8118,calendar_set,calendar_set,提醒我會議下午三點明天,zh-TW,zh-TW
8120,calendar_query,calendar_query,美玲的生日趴在今晚嗎,zh-TW,zh-TW
8121,calendar_set,calendar_set,更變媽媽的生日這件事成為每年同一天重複的事件,zh-TW,zh-TW
8123,calendar_query,calendar_query,預約,zh-TW,zh-TW
8124,calendar_query,calendar_query,告訴我這週發生了什麼,zh-TW,zh-TW
8128,music_query,music_query,給我關於羅大佑的詳細訊息,zh-TW,zh-TW
8130,calendar_query,calendar_query,早上,zh-TW,zh-TW
8131,calendar_query,calendar_query,多少卡路里我消耗三點到五點今天,zh-TW,zh-TW
8134,calendar_set,calendar_set,安排一個提醒中午十二點吃午餐,zh-TW,zh-TW
8135,calendar_set,calendar_set,下午三點會議明天四小時,zh-TW,zh-TW
8136,calendar_set,calendar_set,上午十一點明天下午三點,zh-TW,zh-TW
8137,calendar_set,calendar_set,會議在明天下午三點會議前四小時提醒我,zh-TW,zh-TW
8138,calendar_query,calendar_query,今晚是滿月嗎,zh-TW,zh-TW
8139,calendar_query,calendar_query,禮拜四明天,zh-TW,zh-TW
8141,calendar_set,calendar_set,在禮拜六安排一個兩小時的空閒時間,zh-TW,zh-TW
8142,calendar_set,calendar_set,生日晚會禮拜六傍晚,zh-TW,zh-TW
8143,calendar_set,calendar_set,把今晚的派對加進我的提醒訊息裡,zh-TW,zh-TW
8144,calendar_set,calendar_set,在這個禮拜天加入慶祝結婚派對,zh-TW,zh-TW
8145,calendar_remove,calendar_remove,預約一點明天,zh-TW,zh-TW
8147,calendar_remove,calendar_remove,演唱會活動,zh-TW,zh-TW
8149,calendar_query,calendar_query,今天,zh-TW,zh-TW
8151,calendar_query,calendar_query,下週日我有任何提醒事項嗎,zh-TW,zh-TW
8153,calendar_query,calendar_query,可以告訴我禮拜五跳舞的事嗎,zh-TW,zh-TW
8154,calendar_query,calendar_query,我約明天,zh-TW,zh-TW
8155,calendar_query,calendar_query,會議佩君下午三點星期三,zh-TW,zh-TW
8156,calendar_query,calendar_query,明天的預約在信義辦公室嗎,zh-TW,zh-TW
8157,calendar_query,calendar_query,熱氣球嘉年華這週末,zh-TW,zh-TW
8158,calendar_set,calendar_set,會議燕姿下午五點這個傍晚,zh-TW,zh-TW
8159,calendar_set,calendar_set,為早上七點的城市團隊會議設定提醒,zh-TW,zh-TW
8161,calendar_remove,calendar_remove,取消派對計畫,zh-TW,zh-TW
8162,calendar_remove,calendar_remove,改變會議計畫,zh-TW,zh-TW
8164,calendar_query,calendar_query,pawel 準備跟 john 的會議,zh-TW,zh-TW
8166,calendar_set,calendar_set,在我的行事曆裡面新增禮拜三早上八點跟張小姐的會議,zh-TW,zh-TW
8167,calendar_set,calendar_set,在日曆上記下禮拜三早上八點與黃小姐的會議,zh-TW,zh-TW
8168,calendar_set,calendar_set,在週二晚上七點提醒我週三早上八點與陳小姐的會議,zh-TW,zh-TW
8169,calendar_set,calendar_set,禮拜天晚上提醒我每週一早上去體育館,zh-TW,zh-TW
8170,calendar_set,calendar_set,你可以把禮拜日曲棍球課當作週期性的活動放進我的日曆嗎,zh-TW,zh-TW
8171,calendar_set,calendar_set,曲棍球課每個禮拜天下午,zh-TW,zh-TW
8172,calendar_set,calendar_set,你可以在下次看牙醫的前一天提醒我嗎,zh-TW,zh-TW
8173,calendar_set,calendar_set,牙科預約一天前,zh-TW,zh-TW
8174,alarm_set,alarm_set,你會在我日曆上的所有體育課前一天設置鬧鐘嗎,zh-TW,zh-TW
8175,calendar_query,calendar_query,我的下一個活動是什麼,zh-TW,zh-TW
8176,calendar_set,calendar_set,你可以在下禮拜一下午六點安排跟陳先生的會議嗎,zh-TW,zh-TW
